name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Ciudad de Oaxaca,01/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-01T06:55:52,2008-06-01T20:01:38,0.93,,,,
Ciudad de Oaxaca,02/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-02T06:55:50,2008-06-02T20:01:59,0.96,,,,
Ciudad de Oaxaca,03/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-03T06:55:49,2008-06-03T20:02:19,0,,,,
Ciudad de Oaxaca,04/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-04T06:55:49,2008-06-04T20:02:40,0.03,,,,
Ciudad de Oaxaca,05/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-05T06:55:50,2008-06-05T20:03:00,0.06,,,,
Ciudad de Oaxaca,06/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-06T06:55:52,2008-06-06T20:03:20,0.1,,,,
Ciudad de Oaxaca,07/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-07T06:55:55,2008-06-07T20:03:39,0.13,,,,
Ciudad de Oaxaca,08/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-08T06:55:58,2008-06-08T20:03:59,0.16,,,,
Ciudad de Oaxaca,09/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-09T06:56:03,2008-06-09T20:04:18,0.2,,,,
Ciudad de Oaxaca,10/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-10T06:56:08,2008-06-10T20:04:36,0.25,,,,
Ciudad de Oaxaca,11/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-11T06:56:14,2008-06-11T20:04:54,0.26,,,,
Ciudad de Oaxaca,12/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-12T06:56:21,2008-06-12T20:05:12,0.3,,,,
Ciudad de Oaxaca,13/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-13T06:56:28,2008-06-13T20:05:29,0.33,,,,
Ciudad de Oaxaca,14/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-14T06:56:36,2008-06-14T20:05:46,0.37,,,,
Ciudad de Oaxaca,15/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-15T06:56:46,2008-06-15T20:06:02,0.4,,,,
Ciudad de Oaxaca,16/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-16T06:56:55,2008-06-16T20:06:18,0.43,,,,
Ciudad de Oaxaca,17/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-17T06:57:06,2008-06-17T20:06:33,0.47,,,,
Ciudad de Oaxaca,18/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-18T06:57:17,2008-06-18T20:06:48,0.5,,,,
Ciudad de Oaxaca,19/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-19T06:57:29,2008-06-19T20:07:02,0.53,,,,
Ciudad de Oaxaca,20/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-20T06:57:41,2008-06-20T20:07:15,0.57,,,,
Ciudad de Oaxaca,21/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-21T06:57:54,2008-06-21T20:07:28,0.6,,,,
Ciudad de Oaxaca,22/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-22T06:58:08,2008-06-22T20:07:40,0.64,,,,
Ciudad de Oaxaca,23/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-23T06:58:22,2008-06-23T20:07:51,0.67,,,,
Ciudad de Oaxaca,24/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-24T06:58:37,2008-06-24T20:08:02,0.71,,,,
Ciudad de Oaxaca,25/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-25T06:58:52,2008-06-25T20:08:11,0.74,,,,
Ciudad de Oaxaca,26/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-26T06:59:08,2008-06-26T20:08:21,0.75,,,,
Ciudad de Oaxaca,27/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-27T06:59:24,2008-06-27T20:08:29,0.81,,,,
Ciudad de Oaxaca,28/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-28T06:59:40,2008-06-28T20:08:36,0.85,,,,
Ciudad de Oaxaca,29/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-29T06:59:57,2008-06-29T20:08:43,0.88,,,,
Ciudad de Oaxaca,30/06/2008,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2008-06-30T07:00:15,2008-06-30T20:08:49,0.92,,,,
Ciudad de Oaxaca,01/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-01T06:55:52,2009-06-01T20:01:32,0.29,,,,
Ciudad de Oaxaca,02/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-02T06:55:50,2009-06-02T20:01:53,0.32,,,,
Ciudad de Oaxaca,03/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-03T06:55:49,2009-06-03T20:02:14,0.36,,,,
Ciudad de Oaxaca,04/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-04T06:55:49,2009-06-04T20:02:34,0.39,,,,
Ciudad de Oaxaca,05/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-05T06:55:49,2009-06-05T20:02:54,0.43,,,,
Ciudad de Oaxaca,06/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-06T06:55:51,2009-06-06T20:03:14,0.46,,,,
Ciudad de Oaxaca,07/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-07T06:55:53,2009-06-07T20:03:34,0.5,,,,
Ciudad de Oaxaca,08/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-08T06:55:57,2009-06-08T20:03:53,0.53,,,,
Ciudad de Oaxaca,09/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-09T06:56:01,2009-06-09T20:04:12,0.56,,,,
Ciudad de Oaxaca,10/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-10T06:56:06,2009-06-10T20:04:31,0.6,,,,
Ciudad de Oaxaca,11/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-11T06:56:12,2009-06-11T20:04:49,0.63,,,,
Ciudad de Oaxaca,12/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-12T06:56:18,2009-06-12T20:05:07,0.66,,,,
Ciudad de Oaxaca,13/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-13T06:56:26,2009-06-13T20:05:24,0.7,,,,
Ciudad de Oaxaca,14/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-14T06:56:34,2009-06-14T20:05:41,0.73,,,,
Ciudad de Oaxaca,15/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-15T06:56:43,2009-06-15T20:05:58,0.75,,,,
Ciudad de Oaxaca,16/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-16T06:56:52,2009-06-16T20:06:14,0.8,,,,
Ciudad de Oaxaca,17/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-17T06:57:03,2009-06-17T20:06:29,0.83,,,,
Ciudad de Oaxaca,18/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-18T06:57:14,2009-06-18T20:06:44,0.86,,,,
Ciudad de Oaxaca,19/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-19T06:57:25,2009-06-19T20:06:58,0.9,,,,
Ciudad de Oaxaca,20/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-20T06:57:38,2009-06-20T20:07:11,0.93,,,,
Ciudad de Oaxaca,21/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-21T06:57:51,2009-06-21T20:07:24,0.96,,,,
Ciudad de Oaxaca,22/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-22T06:58:04,2009-06-22T20:07:36,0,,,,
Ciudad de Oaxaca,23/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-23T06:58:18,2009-06-23T20:07:48,0.03,,,,
Ciudad de Oaxaca,24/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-24T06:58:33,2009-06-24T20:07:58,0.06,,,,
Ciudad de Oaxaca,25/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-25T06:58:48,2009-06-25T20:08:08,0.1,,,,
Ciudad de Oaxaca,26/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-26T06:59:03,2009-06-26T20:08:18,0.13,,,,
Ciudad de Oaxaca,27/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-27T06:59:19,2009-06-27T20:08:26,0.17,,,,
Ciudad de Oaxaca,28/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-28T06:59:36,2009-06-28T20:08:34,0.2,,,,
Ciudad de Oaxaca,29/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-29T06:59:53,2009-06-29T20:08:41,0.25,,,,
Ciudad de Oaxaca,30/06/2009,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2009-06-30T07:00:10,2009-06-30T20:08:47,0.27,,,,
Ciudad de Oaxaca,01/06/2010,36.2,14.9,23.8,33.9,14.9,23.2,11.6,54.8,0,0,0,,,,,22,239,1008.8,25.1,15.2,344.2,29.7,10,,2010-06-01T06:55:53,2010-06-01T20:01:27,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76773099999,remote"
Ciudad de Oaxaca,02/06/2010,35.1,14.7,24.8,33.1,14.7,24.1,10.3,46.4,0,0,0,,,,,22.3,244.5,1005.4,26.9,12.8,338,29.2,10,,2010-06-02T06:55:51,2010-06-02T20:01:48,0.69,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76773099999,remote"
Ciudad de Oaxaca,03/06/2010,34.4,14.7,24.5,32.4,14.7,23.9,12.7,54.6,0,0,0,,,,,25.9,258.8,1005.4,51.1,12.4,333.5,28.6,10,,2010-06-03T06:55:49,2010-06-03T20:02:09,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76773099999,remote"
Ciudad de Oaxaca,04/06/2010,36.2,16.2,25,34.3,16.2,24.7,15.4,61.5,0,0,0,,,,,25.6,235.9,1004.4,64.3,12.8,276.8,24,9,,2010-06-04T06:55:49,2010-06-04T20:02:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76773099999,remote"
Ciudad de Oaxaca,05/06/2010,32.3,19.5,24.4,32.3,19.5,24.4,17.4,68.4,2.1,100,50,rain,,,,26.3,219.3,1006.6,69.4,14,291.8,25.3,10,,2010-06-05T06:55:50,2010-06-05T20:02:50,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
Ciudad de Oaxaca,06/06/2010,33,16.2,24.7,32.6,16.2,24.6,16.3,63.6,0,0,0,,,,,23,233.7,1008,57,14.4,290.2,25.1,10,,2010-06-06T06:55:51,2010-06-06T20:03:10,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76773099999,remote"
Ciudad de Oaxaca,07/06/2010,34.9,19.1,26.1,34.5,19.1,25.9,15.4,55.8,2.7,100,25,rain,,,,23.8,243,1011.6,73.8,15,301.8,26.2,10,,2010-06-07T06:55:53,2010-06-07T20:03:30,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
Ciudad de Oaxaca,08/06/2010,33.1,17.1,25.2,32.5,17.1,25.1,17.2,64.8,0.6,100,25,rain,,,,19.8,236.4,1009.9,73.1,14.4,212.1,18.1,8,,2010-06-08T06:55:56,2010-06-08T20:03:49,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76773099999,remote"
Ciudad de Oaxaca,09/06/2010,33.1,15.4,23.9,31.3,15.4,23.7,17.2,70.9,2.5,100,50,rain,,,,14.8,227.4,1009.1,78.1,13.2,158.4,13.7,5,,2010-06-09T06:56:00,2010-06-09T20:04:08,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
Ciudad de Oaxaca,10/06/2010,33.1,16.9,22.9,31.7,16.9,22.9,18.1,77.9,3.1,100,83.33,rain,,,,15.8,231.5,1006.8,85.3,14.4,139.8,12.2,6,,2010-06-10T06:56:05,2010-06-10T20:04:27,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,11/06/2010,30.2,19.2,22.1,29.4,19.2,22.2,18.1,80.1,14.7,100,75,rain,,,,15.1,202.4,1008.4,87.2,11.4,158,13.8,7,,2010-06-11T06:56:11,2010-06-11T20:04:45,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,12/06/2010,29.8,12.2,23,29.9,12.2,23.1,17.7,74.8,9.7,100,83.33,rain,,,,17.6,190.5,1010,83.6,11,226.2,19.6,9,,2010-06-12T06:56:17,2010-06-12T20:05:03,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,13/06/2010,29.7,17.9,23.1,29.8,17.9,23.1,18.3,78,11.9,100,75,rain,,,,14.8,250.8,1008.2,87.5,15.6,196.3,17,8,,2010-06-13T06:56:24,2010-06-13T20:05:21,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,14/06/2010,27.7,17.7,22.4,28.2,17.7,22.5,18.1,79.4,12.5,100,75,rain,,,,14,250.5,1007.1,87.4,19.2,148.5,13,5,,2010-06-14T06:56:32,2010-06-14T20:05:38,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,15/06/2010,29.7,19.1,22.6,29,19.1,22.6,18.8,81.5,30.2,100,100,rain,,,,14.4,256.7,1006.6,93.9,14.6,176,15.1,7,,2010-06-15T06:56:41,2010-06-15T20:05:54,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,16/06/2010,26.1,18.2,22.1,26.1,18.2,22.1,18.9,84,26.2,100,100,rain,,,,14.4,188.5,1008.2,96.3,17,153.3,13.4,5,,2010-06-16T06:56:51,2010-06-16T20:06:10,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,17/06/2010,24.7,18.4,21.1,24.7,18.4,21.1,18.9,88.1,26.6,100,100,rain,,,,13,261.4,1009.4,97.3,15,93.7,8,4,,2010-06-17T06:57:01,2010-06-17T20:06:26,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,18/06/2010,27,17.9,22.1,27.8,17.9,22.1,17.8,79.4,2,100,29.17,rain,,,,13.3,183.5,1010.7,86.9,15,202.1,17.5,7,,2010-06-18T06:57:11,2010-06-18T20:06:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"76773099999,remote"
Ciudad de Oaxaca,19/06/2010,27.9,13.1,21.9,28.7,13.1,21.9,16.8,75.4,1.2,100,37.5,rain,,,,12.6,82.4,1012.1,68,19.2,201.7,17.4,8,,2010-06-19T06:57:23,2010-06-19T20:06:55,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
Ciudad de Oaxaca,20/06/2010,28.1,14.2,22.4,28,14.2,22.3,16.5,73.1,2.5,100,37.5,rain,,,,10.8,103.3,1008.7,79.4,17.5,192.2,16.6,8,,2010-06-20T06:57:35,2010-06-20T20:07:08,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
Ciudad de Oaxaca,21/06/2010,32.2,16.9,22.9,30.8,16.9,22.9,16.9,72.9,5,100,79.17,rain,,,,17.3,138.3,1006.9,81.2,16,225.4,19.3,9,,2010-06-21T06:57:48,2010-06-21T20:07:21,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,22/06/2010,31.1,16.2,23.2,29.5,16.2,23.2,17.4,74.2,0.8,100,29.17,rain,,,,15.5,195.4,1008.1,84.6,18,266.7,23.1,9,,2010-06-22T06:58:01,2010-06-22T20:07:34,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"76773099999,remote"
Ciudad de Oaxaca,23/06/2010,31.7,15.2,23.2,30.3,15.2,23.1,17.5,74.5,1.8,100,41.67,rain,,,,16.2,127.8,1009,74.1,18,236.9,20.4,10,,2010-06-23T06:58:15,2010-06-23T20:07:45,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
Ciudad de Oaxaca,24/06/2010,27.3,17.7,23.2,28,17.7,23.3,18.3,75.6,1.1,100,29.17,rain,,,,8.3,84.9,1011.3,85.9,15,141.1,12.3,5,,2010-06-24T06:58:30,2010-06-24T20:07:56,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"76773099999,remote"
Ciudad de Oaxaca,25/06/2010,28.9,18.1,22.9,29.5,18.1,23.1,18,75.5,0,0,0,,,,,14.4,285.2,,87.4,,205,17.6,8,,2010-06-25T06:58:45,2010-06-25T20:08:06,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Ciudad de Oaxaca,26/06/2010,26.7,20.2,22.8,26.7,20.2,22.8,19.5,82.6,11,100,54.17,rain,,,,16.2,256.3,,79.6,,153.5,13.3,6,,2010-06-26T06:59:00,2010-06-26T20:08:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Ciudad de Oaxaca,27/06/2010,26,20.1,22.1,26,20.1,22.1,20.3,90,11,100,100,rain,,,,19.1,241.9,,84.6,,152.3,13.1,6,,2010-06-27T06:59:16,2010-06-27T20:08:25,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Ciudad de Oaxaca,28/06/2010,23.1,18.1,20.4,23.1,18.1,20.4,18.2,87.7,17.5,100,83.33,rain,,,,12.6,183,,93.5,,120.7,10.5,4,,2010-06-28T06:59:32,2010-06-28T20:08:32,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
Ciudad de Oaxaca,29/06/2010,23.5,18.4,20.4,23.5,18.4,20.4,19,92,27.9,100,100,rain,,,,19.4,236.9,,91.9,,148.4,12.7,5,,2010-06-29T06:59:49,2010-06-29T20:08:40,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
Ciudad de Oaxaca,30/06/2010,24.3,18.1,20.7,24.3,18.1,20.7,18.9,89.6,42.6,100,100,rain,,,,18.7,219.5,,79.6,,271.2,23.3,9,,2010-06-30T07:00:06,2010-06-30T20:08:46,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Ciudad de Oaxaca,01/06/2011,32.7,19.3,25.1,31.3,19.3,24.7,14.5,56,0,0,0,,,,,19.8,36.3,,85.9,,226.4,19.6,8,,2011-06-01T06:55:54,2011-06-01T20:01:23,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Ciudad de Oaxaca,02/06/2011,29.1,18.5,23,27.9,18.5,22.8,12.6,55.4,0,0,0,,,,,16.6,272.2,,79.2,,167.2,14.5,5,,2011-06-02T06:55:52,2011-06-02T20:01:44,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Ciudad de Oaxaca,03/06/2011,31.9,18.7,23.7,30.4,18.7,23.5,15.1,62.8,0,0,0,,,,,19.8,225.7,1006.1,76.3,20,201.9,17.4,7,,2011-06-03T06:55:50,2011-06-03T20:02:04,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76773099999,remote"
Ciudad de Oaxaca,04/06/2011,32.4,15.2,23.5,32.1,15.2,23.5,16.2,66.5,0,0,0,,,,,18,213,1008.7,85.5,15.2,173.9,14.9,6,,2011-06-04T06:55:50,2011-06-04T20:02:25,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76773099999,remote"
Ciudad de Oaxaca,05/06/2011,33.9,14.4,23.8,32.1,14.4,23.5,14.2,60,0,0,0,,,,,23.4,202,1010.2,82.6,16.8,305.9,26.4,10,,2011-06-05T06:55:50,2011-06-05T20:02:45,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76773099999,remote"
Ciudad de Oaxaca,06/06/2011,31.8,17.1,24,30.5,17.1,23.8,15.3,62.2,0,0,0,,,,,23.4,243.2,1006,71.6,16.5,269.5,23.2,10,,2011-06-06T06:55:51,2011-06-06T20:03:06,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76773099999,remote"
Ciudad de Oaxaca,07/06/2011,31.7,16.2,23.4,32.3,16.2,23.4,16.9,69.5,2,100,62.5,rain,,,,16.6,203.3,1006.2,83.5,13.8,210.5,18.2,7,,2011-06-07T06:55:53,2011-06-07T20:03:25,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
Ciudad de Oaxaca,08/06/2011,33.2,15.7,23.1,32.7,15.7,23.2,17.3,72.5,0.5,100,20.83,rain,,,,17.3,163.8,1006.9,80.7,12.8,155.1,13.5,5,,2011-06-08T06:55:56,2011-06-08T20:03:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76773099999,remote"
Ciudad de Oaxaca,09/06/2011,32.2,16.1,24.2,33,16.1,24.1,16.6,67.3,1.5,100,54.17,rain,,,,20.5,230.3,1005.9,77.6,13.5,236.9,20.5,8,,2011-06-09T06:56:00,2011-06-09T20:04:04,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
Ciudad de Oaxaca,10/06/2011,30.6,16.1,24.2,30.8,16.1,24.2,18,72,0.4,100,16.67,rain,,,,19.8,254.6,1006.5,70.2,13.2,205.7,17.8,8,,2011-06-10T06:56:04,2011-06-10T20:04:23,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76773099999,remote"
Ciudad de Oaxaca,11/06/2011,30.2,16.6,23.3,29.4,16.6,23.3,18.5,76.6,0.7,100,29.17,rain,,,,14.4,214.5,1005.6,75.7,13,99.8,8.6,3,,2011-06-11T06:56:10,2011-06-11T20:04:41,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
Ciudad de Oaxaca,12/06/2011,31.5,18.4,24.2,31.3,18.4,24.2,16.6,65.2,7.6,100,62.5,rain,,,,19.8,198.1,1005.8,64.3,13.2,280.4,24.1,10,,2011-06-12T06:56:16,2011-06-12T20:04:59,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
Ciudad de Oaxaca,13/06/2011,31.4,17.4,24,30.9,17.4,24.1,18,71.8,6.2,100,83.33,rain,,,,21.6,180.2,1007.7,84.6,12.2,238.9,20.7,9,,2011-06-13T06:56:23,2011-06-13T20:05:17,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,14/06/2011,31.8,15.7,23.9,31.2,15.7,23.8,17,69.3,2.1,100,66.67,rain,,,,19.8,250,1008.7,83.3,12.8,249.5,21.4,9,,2011-06-14T06:56:31,2011-06-14T20:05:34,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,15/06/2011,26.8,17.4,21.7,27.8,17.4,21.8,19,85.3,7.7,100,100,rain,,,,18,227.6,1008.6,92,8.4,147,12.7,6,,2011-06-15T06:56:39,2011-06-15T20:05:51,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,16/06/2011,28,16.4,22.2,28.4,16.4,22.3,17.8,78.6,10.2,100,100,rain,,,,16.9,191.9,1007,86.3,13.5,234,20.3,9,,2011-06-16T06:56:49,2011-06-16T20:06:07,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,17/06/2011,30.1,16.2,23.3,29.8,16.2,23.3,18.1,76.5,13.5,100,100,rain,,,,17.3,200.8,1005.5,74.2,15.8,209.9,17.9,8,,2011-06-17T06:56:59,2011-06-17T20:06:22,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,18/06/2011,28.4,15.7,23,28.2,15.7,23,18.5,78.2,3.2,100,66.67,rain,,,,18,131.2,1009,82.2,16.5,124.2,10.7,4,,2011-06-18T06:57:09,2011-06-18T20:06:37,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,19/06/2011,28.7,16.2,22,28.3,16.2,22,18.4,81.5,4.6,100,58.33,rain,,,,24.5,138.6,1006.2,94.5,13.8,105.1,9.1,4,,2011-06-19T06:57:21,2011-06-19T20:06:52,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76773099999,remote"
Ciudad de Oaxaca,20/06/2011,24.3,18.9,21.2,24.3,18.9,21.2,18.4,85.3,35.1,100,100,rain,,,,17.3,196.7,1006.5,92.7,13.5,158.2,13.9,6,,2011-06-20T06:57:33,2011-06-20T20:07:05,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
Ciudad de Oaxaca,21/06/2011,25.7,16.7,20.6,25.7,16.7,20.6,16.8,80.1,3.6,100,70.83,rain,,,,13,304.1,1008.8,92.3,10.3,179.4,15.4,6,,2011-06-21T06:57:45,2011-06-21T20:07:19,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76773099999,remote"
Ciudad de Oaxaca,22/06/2011,28.8,16.2,22.2,29.5,16.2,22.3,18.3,80.3,3.9,100,87.5,rain,,,,18,226.2,1010.3,83.3,10.6,239.8,20.8,8,,2011-06-22T06:57:58,2011-06-22T20:07:31,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
